filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20191209_100620.jpg,640.0,640.0,three,234.39,293.92,281.87,341.40
IMG_20191209_100620.jpg,640.0,640.0,six,386.90,315.91,435.09,364.09
IMG_20191209_100237.jpg,640.0,640.0,one,469.71,251.70,519.30,301.29
IMG_20191209_100237.jpg,640.0,640.0,one,440.00,321.52,493.80,375.32
IMG_20191209_100237.jpg,640.0,640.0,two,222.46,376.26,272.05,425.85
IMG_20191209_100237.jpg,640.0,640.0,five,332.87,215.91,381.99,265.03
IMG_20191209_100237.jpg,640.0,640.0,four,196.26,122.46,254.97,181.17
IMG_20191209_100237.jpg,640.0,640.0,six,160.00,281.05,206.08,327.13
IMG_20191208_112251.jpg,640.0,640.0,four,386.43,429.71,427.13,470.41
IMG_20191208_112251.jpg,640.0,640.0,four,348.54,347.49,385.50,384.44
IMG_20191208_112251.jpg,640.0,640.0,four,329.82,287.02,366.78,323.98
IMG_20191208_112251.jpg,640.0,640.0,four,300.35,119.18,327.49,146.32
IMG_20191208_112251.jpg,640.0,640.0,three,210.53,399.06,245.15,433.68
IMG_20191208_112251.jpg,640.0,640.0,three,607.49,346.55,640.00,379.06
IMG_20191208_112251.jpg,640.0,640.0,three,388.54,328.54,420.35,360.35
IMG_20191208_112251.jpg,640.0,640.0,two,286.08,176.96,317.66,208.54
IMG_20191208_112251.jpg,640.0,640.0,two,461.05,115.44,502.46,156.84
IMG_20191208_112251.jpg,640.0,640.0,two,430.18,324.44,464.09,358.36
IMG_20191208_112251.jpg,640.0,640.0,one,294.27,324.80,334.97,365.50
IMG_20191208_111434.jpg,640.0,640.0,three,282.11,184.80,324.44,227.13
IMG_20191208_111434.jpg,640.0,640.0,three,273.22,129.82,318.36,174.97
IMG_20191208_111434.jpg,640.0,640.0,three,187.13,114.15,242.34,169.36
IMG_20191208_111434.jpg,640.0,640.0,three,200.00,158.36,232.51,190.88
IMG_20191208_111434.jpg,640.0,640.0,three,417.31,153.92,458.71,195.32
IMG_20191208_111434.jpg,640.0,640.0,one,353.22,131.23,389.47,167.49
IMG_20191208_111434.jpg,640.0,640.0,one,393.22,137.31,427.84,171.93
IMG_20191208_111434.jpg,640.0,640.0,one,473.22,207.60,516.02,250.41
IMG_20191208_111434.jpg,640.0,640.0,one,346.43,294.27,395.32,343.16
IMG_20191208_111434.jpg,640.0,640.0,one,237.66,381.29,286.78,430.41
IMG_20191208_111434.jpg,640.0,640.0,one,84.44,369.94,152.51,438.01
IMG_20191208_111434.jpg,640.0,640.0,two,351.58,204.68,400.00,253.10
IMG_20191209_100510.jpg,640.0,640.0,one,408.89,258.83,448.42,298.36
IMG_20191209_100510.jpg,640.0,640.0,three,344.33,240.12,397.43,293.22
IMG_20191209_100510.jpg,640.0,640.0,five,432.98,216.02,472.51,255.56
IMG_20191209_100510.jpg,640.0,640.0,five,430.18,286.90,474.15,330.88
IMG_20191208_111718.jpg,640.0,640.0,one,111.58,302.92,164.44,355.79
IMG_20191208_111718.jpg,640.0,640.0,six,264.80,162.46,309.47,207.13
IMG_20191208_111718.jpg,640.0,640.0,six,341.75,366.67,374.97,399.88
IMG_20191208_111718.jpg,640.0,640.0,six,169.82,389.59,213.57,433.33
IMG_20191208_111718.jpg,640.0,640.0,six,251.93,334.15,282.11,364.33
IMG_20191208_111718.jpg,640.0,640.0,five,276.26,294.62,317.66,336.02
IMG_20191208_111718.jpg,640.0,640.0,five,310.18,307.02,366.78,363.63
IMG_20191208_111718.jpg,640.0,640.0,five,347.84,217.66,409.82,279.65
IMG_20191208_111718.jpg,640.0,640.0,five,312.51,212.87,345.50,245.85
IMG_20191208_111718.jpg,640.0,640.0,five,378.71,349.24,415.67,386.20
IMG_20191208_111718.jpg,640.0,640.0,five,435.32,371.81,477.66,414.15
IMG_20191208_111718.jpg,640.0,640.0,four,229.47,371.58,276.96,419.06
IMG_20191208_111718.jpg,640.0,640.0,five,258.01,425.50,301.05,468.54
IMG_20191208_111718.jpg,640.0,640.0,three,298.71,356.84,338.01,396.14
IMG_20191208_111718.jpg,640.0,640.0,three,500.35,322.69,539.42,361.75
IMG_20191208_111718.jpg,640.0,640.0,three,226.43,296.02,269.47,339.06
IMG_20191208_111718.jpg,640.0,640.0,three,347.13,420.94,393.22,467.02
IMG_20191208_111718.jpg,640.0,640.0,three,174.97,420.94,224.09,470.06
IMG_20191208_111718.jpg,640.0,640.0,two,192.51,350.18,224.09,381.75
IMG_20191208_111718.jpg,640.0,640.0,two,218.95,330.18,258.71,369.94
IMG_20191208_111718.jpg,640.0,640.0,two,174.97,297.19,222.69,344.91
IMG_20191208_111718.jpg,640.0,640.0,two,399.06,399.06,440.70,440.70
IMG_20191209_100043.jpg,640.0,640.0,three,53.10,198.71,94.04,239.65
IMG_20191209_100043.jpg,640.0,640.0,three,237.19,227.95,277.66,268.42
IMG_20191209_100043.jpg,640.0,640.0,two,192.51,233.92,243.74,285.15
IMG_20191209_100043.jpg,640.0,640.0,six,113.92,362.34,153.68,402.11
IMG_20191209_100043.jpg,640.0,640.0,six,276.26,160.23,323.04,207.02
IMG_20191209_100043.jpg,640.0,640.0,four,274.15,329.59,316.73,372.16
IMG_20191208_112833.jpg,640.0,640.0,six,298.01,212.98,329.82,244.80
IMG_20191208_112833.jpg,640.0,640.0,five,229.47,413.80,256.61,440.94
IMG_20191208_112833.jpg,640.0,640.0,four,338.71,263.51,380.35,305.15
IMG_20191208_112833.jpg,640.0,640.0,two,499.65,231.93,543.39,275.67
IMG_20191208_111932.jpg,640.0,640.0,five,278.13,334.97,315.32,372.16
IMG_20191208_111932.jpg,640.0,640.0,five,480.70,171.11,517.66,208.07
IMG_20191208_111932.jpg,640.0,640.0,five,406.78,254.74,444.44,292.40
IMG_20191208_111932.jpg,640.0,640.0,one,353.22,162.69,393.68,203.16
IMG_20191208_111932.jpg,640.0,640.0,one,227.60,221.05,271.35,264.80
IMG_20191208_111932.jpg,640.0,640.0,one,328.89,327.37,372.87,371.34
IMG_20191208_111932.jpg,640.0,640.0,one,401.40,361.40,441.40,401.40
IMG_20191208_111932.jpg,640.0,640.0,one,259.65,391.93,307.60,439.88
IMG_20191208_111932.jpg,640.0,640.0,three,291.70,297.54,327.49,333.33
IMG_20191208_111932.jpg,640.0,640.0,four,495.67,455.56,537.31,497.19
IMG_20191209_095749.jpg,640.0,640.0,two,517.19,423.98,556.26,463.04
IMG_20191209_095749.jpg,640.0,640.0,three,310.41,289.01,349.24,327.84
IMG_20191209_095749.jpg,640.0,640.0,four,493.10,229.36,534.97,271.23
IMG_20191209_095749.jpg,640.0,640.0,four,251.46,265.96,296.84,311.34
IMG_20191209_095749.jpg,640.0,640.0,five,423.63,344.91,472.51,393.80
IMG_20191209_095749.jpg,640.0,640.0,six,167.72,205.96,203.98,242.22
IMG_20191209_095749.jpg,640.0,640.0,six,442.11,112.51,496.61,167.02
IMG_20191209_100216.jpg,640.0,640.0,one,447.72,233.57,501.05,286.90
IMG_20191209_100216.jpg,640.0,640.0,three,384.80,336.49,431.58,383.27
IMG_20191209_100216.jpg,640.0,640.0,three,344.33,155.32,389.01,200.00
IMG_20191209_100216.jpg,640.0,640.0,four,324.44,214.97,376.14,266.67
IMG_20191209_100216.jpg,640.0,640.0,four,317.43,459.77,368.42,510.76
IMG_20191209_100216.jpg,640.0,640.0,four,257.08,82.22,313.22,138.36
IMG_20191208_112353.jpg,640.0,640.0,six,338.71,187.72,366.78,215.79
IMG_20191208_112353.jpg,640.0,640.0,six,291.23,399.77,318.36,426.90
IMG_20191208_112353.jpg,640.0,640.0,six,418.71,250.76,444.44,276.49
IMG_20191208_112353.jpg,640.0,640.0,five,443.04,317.31,485.15,359.42
IMG_20191208_112353.jpg,640.0,640.0,five,344.09,360.23,374.97,391.11
IMG_20191208_112353.jpg,640.0,640.0,five,274.62,213.45,313.92,252.75
IMG_20191208_112353.jpg,640.0,640.0,five,270.18,182.57,303.39,215.79
IMG_20191208_112353.jpg,640.0,640.0,four,431.58,218.36,458.01,244.80
IMG_20191208_112353.jpg,640.0,640.0,four,178.95,386.43,204.44,411.93
IMG_20191208_112353.jpg,640.0,640.0,four,415.67,411.93,442.11,438.36
IMG_20191208_112353.jpg,640.0,640.0,three,371.23,112.75,400.70,142.22
IMG_20191208_112353.jpg,640.0,640.0,three,353.22,258.01,387.84,292.63
IMG_20191208_112353.jpg,640.0,640.0,three,381.75,289.59,407.49,315.32
IMG_20191208_112353.jpg,640.0,640.0,three,310.88,233.68,339.65,262.46
IMG_20191208_112353.jpg,640.0,640.0,three,262.69,366.32,293.57,397.19
IMG_20191208_112353.jpg,640.0,640.0,two,232.51,308.19,266.43,342.11
IMG_20191208_112353.jpg,640.0,640.0,two,226.43,343.27,261.75,378.60
IMG_20191208_112353.jpg,640.0,640.0,two,265.73,325.26,294.97,354.50
IMG_20191208_112353.jpg,640.0,640.0,two,339.65,222.92,376.61,259.88
IMG_20191208_112353.jpg,640.0,640.0,two,52.87,299.88,99.65,346.67
IMG_20191208_112353.jpg,640.0,640.0,one,194.62,299.06,232.51,336.96
IMG_20191208_112353.jpg,640.0,640.0,one,99.65,191.23,137.31,228.89
IMG_20191208_112353.jpg,640.0,640.0,one,379.65,397.54,414.27,432.16
IMG_20191208_112353.jpg,640.0,640.0,one,200.70,405.85,229.47,434.62
IMG_20191209_095919.jpg,640.0,640.0,four,374.03,197.78,410.99,234.74
IMG_20191209_095919.jpg,640.0,640.0,three,215.20,342.10,257.08,383.98
IMG_20191209_095919.jpg,640.0,640.0,three,237.19,321.17,281.87,365.85
IMG_20191209_095919.jpg,640.0,640.0,four,244.44,373.68,279.06,408.30
IMG_20191209_095919.jpg,640.0,640.0,five,186.90,385.61,221.05,419.77
IMG_20191209_095919.jpg,640.0,640.0,five,244.44,415.56,276.96,448.07
IMG_20191209_100229.jpg,640.0,640.0,one,239.30,423.63,296.14,480.47
IMG_20191209_100229.jpg,640.0,640.0,three,282.57,250.99,326.55,294.97
IMG_20191209_100229.jpg,640.0,640.0,three,349.24,246.78,398.13,295.67
IMG_20191209_100229.jpg,640.0,640.0,three,378.95,198.83,430.88,250.76
IMG_20191209_100229.jpg,640.0,640.0,six,415.20,351.23,464.80,400.82
IMG_20191209_100229.jpg,640.0,640.0,four,436.49,386.08,481.87,431.46
IMG_20191208_112239.jpg,640.0,640.0,six,515.09,296.02,552.05,332.98
IMG_20191208_112239.jpg,640.0,640.0,six,343.86,260.35,378.71,295.20
IMG_20191208_112239.jpg,640.0,640.0,six,423.86,290.06,460.82,327.02
IMG_20191208_112239.jpg,640.0,640.0,five,318.36,299.18,358.36,339.18
IMG_20191208_112239.jpg,640.0,640.0,two,289.82,150.29,329.82,190.29
IMG_20191208_112239.jpg,640.0,640.0,two,316.26,253.33,345.50,282.57
IMG_20191208_112239.jpg,640.0,640.0,three,553.68,243.74,593.68,283.74
IMG_20191208_112239.jpg,640.0,640.0,three,383.39,275.79,423.86,316.26
IMG_20191208_112239.jpg,640.0,640.0,three,374.97,234.85,419.65,279.53
IMG_20191208_112239.jpg,640.0,640.0,one,205.38,281.17,247.49,323.27
IMG_20191208_112458.jpg,640.0,640.0,six,259.65,216.49,294.27,251.11
IMG_20191208_112458.jpg,640.0,640.0,five,289.12,265.85,319.30,296.02
IMG_20191208_112458.jpg,640.0,640.0,five,366.08,347.02,396.96,377.90
IMG_20191208_112458.jpg,640.0,640.0,three,335.91,199.65,364.44,228.19
IMG_20191208_112458.jpg,640.0,640.0,one,339.65,345.61,364.44,370.41
IMG_20191208_112404.jpg,640.0,640.0,one,382.69,267.13,408.89,293.33
IMG_20191208_112404.jpg,640.0,640.0,one,406.78,281.05,445.85,320.12
IMG_20191208_112404.jpg,640.0,640.0,one,350.18,239.42,379.65,268.89
IMG_20191208_112404.jpg,640.0,640.0,one,285.15,232.63,306.43,253.92
IMG_20191208_112404.jpg,640.0,640.0,two,209.82,327.72,246.08,363.98
IMG_20191208_112404.jpg,640.0,640.0,two,325.15,348.07,350.18,373.10
IMG_20191208_112404.jpg,640.0,640.0,two,452.87,357.66,492.63,397.43
IMG_20191208_112404.jpg,640.0,640.0,two,178.95,104.56,221.05,146.67
IMG_20191208_112404.jpg,640.0,640.0,three,428.54,134.97,461.75,168.19
IMG_20191208_112404.jpg,640.0,640.0,three,483.04,189.01,515.32,221.29
IMG_20191208_112404.jpg,640.0,640.0,three,316.26,132.75,350.18,166.67
IMG_20191208_112404.jpg,640.0,640.0,three,249.82,216.14,284.44,250.76
IMG_20191208_112404.jpg,640.0,640.0,three,366.78,357.54,407.49,398.25
IMG_20191208_112404.jpg,640.0,640.0,four,266.43,256.26,298.71,288.54
IMG_20191208_112404.jpg,640.0,640.0,four,464.80,246.67,498.71,280.58
IMG_20191208_112404.jpg,640.0,640.0,four,363.04,196.84,393.92,227.72
IMG_20191208_112404.jpg,640.0,640.0,four,285.15,185.85,316.96,217.66
IMG_20191208_112404.jpg,640.0,640.0,five,356.96,162.81,390.18,196.02
IMG_20191208_112404.jpg,640.0,640.0,five,301.75,300.94,332.87,332.05
IMG_20191208_112404.jpg,640.0,640.0,five,292.87,338.01,325.15,370.29
IMG_20191208_112404.jpg,640.0,640.0,five,301.75,397.89,339.65,435.79
IMG_20191208_112404.jpg,640.0,640.0,five,356.96,433.33,389.47,465.85
IMG_20191208_112404.jpg,640.0,640.0,six,445.85,314.97,485.85,354.97
IMG_20191208_112404.jpg,640.0,640.0,six,349.47,116.14,380.35,147.02
IMG_20191208_112404.jpg,640.0,640.0,four,307.13,241.05,334.27,268.19
IMG_20191209_100200.jpg,640.0,640.0,two,361.40,259.53,403.04,301.17
IMG_20191209_100200.jpg,640.0,640.0,two,383.39,348.42,429.47,394.50
IMG_20191209_100200.jpg,640.0,640.0,three,453.57,369.36,499.65,415.44
IMG_20191209_100200.jpg,640.0,640.0,three,307.37,277.89,351.34,321.87
IMG_20191209_100200.jpg,640.0,640.0,four,425.03,245.73,469.71,290.41
IMG_20191209_100200.jpg,640.0,640.0,four,385.50,105.85,425.03,145.38
IMG_20191209_095948.jpg,640.0,640.0,two,83.51,250.99,131.70,299.18
IMG_20191209_095948.jpg,640.0,640.0,five,301.05,234.62,345.03,278.60
IMG_20191209_095948.jpg,640.0,640.0,five,176.37,294.62,221.05,339.30
IMG_20191209_095948.jpg,640.0,640.0,five,221.05,332.98,256.37,368.30
IMG_20191209_095948.jpg,640.0,640.0,six,214.50,242.57,257.78,285.85
IMG_20191208_112510.jpg,640.0,640.0,two,261.75,373.10,304.09,415.44
IMG_20191208_112510.jpg,640.0,640.0,one,368.89,325.15,401.40,357.66
IMG_20191208_112510.jpg,640.0,640.0,four,332.87,354.97,369.82,391.93
IMG_20191208_112510.jpg,640.0,640.0,five,318.36,392.63,358.36,432.63
IMG_20191208_112510.jpg,640.0,640.0,three,478.36,183.27,523.74,228.65
IMG_20191209_100242.jpg,640.0,640.0,six,138.01,162.34,195.56,219.88
IMG_20191209_100242.jpg,640.0,640.0,five,148.77,225.85,203.28,280.35
IMG_20191209_100242.jpg,640.0,640.0,four,152.28,269.82,196.96,314.50
IMG_20191209_100242.jpg,640.0,640.0,two,146.67,346.78,204.68,404.80
IMG_20191209_100242.jpg,640.0,640.0,one,354.15,306.55,398.13,350.53
IMG_20191209_100242.jpg,640.0,640.0,two,370.53,169.24,418.01,216.73
IMG_20191209_095421.jpg,640.0,640.0,one,252.16,290.06,283.27,321.17
IMG_20191209_095421.jpg,640.0,640.0,two,52.16,364.44,93.33,405.61
IMG_20191209_095421.jpg,640.0,640.0,two,219.65,273.45,254.97,308.77
IMG_20191209_095421.jpg,640.0,640.0,two,422.92,297.78,459.18,334.04
IMG_20191209_095421.jpg,640.0,640.0,two,428.07,493.57,461.99,527.49
IMG_20191209_095421.jpg,640.0,640.0,four,355.56,447.02,390.41,481.87
IMG_20191209_095421.jpg,640.0,640.0,four,410.99,263.51,446.32,298.83
IMG_20191209_095421.jpg,640.0,640.0,five,389.71,232.98,425.03,268.30
IMG_20191209_095421.jpg,640.0,640.0,six,235.79,373.22,267.84,405.26
IMG_20191209_095421.jpg,640.0,640.0,six,269.94,378.36,305.26,413.68
IMG_20191208_112451.jpg,640.0,640.0,six,259.65,121.17,287.49,149.01
IMG_20191208_112451.jpg,640.0,640.0,four,235.32,261.29,265.73,291.70
IMG_20191208_112451.jpg,640.0,640.0,three,360.70,286.67,388.54,314.50
IMG_20191208_112451.jpg,640.0,640.0,one,389.47,271.23,415.67,297.43
IMG_20191208_112451.jpg,640.0,640.0,two,403.74,198.71,434.62,229.59
IMG_20191208_112623.jpg,640.0,640.0,five,310.88,115.44,341.05,145.61
IMG_20191208_111548.jpg,640.0,640.0,six,351.58,261.40,389.47,299.30
IMG_20191208_111548.jpg,640.0,640.0,six,289.82,217.31,323.74,251.23
IMG_20191208_111548.jpg,640.0,640.0,five,169.82,300.23,203.04,333.45
IMG_20191208_111548.jpg,640.0,640.0,five,335.91,134.74,368.89,167.72
IMG_20191208_111548.jpg,640.0,640.0,five,413.57,259.06,457.31,302.81
IMG_20191208_111548.jpg,640.0,640.0,five,421.75,312.28,464.09,354.62
IMG_20191208_111548.jpg,640.0,640.0,five,494.97,345.15,531.93,382.11
IMG_20191208_111548.jpg,640.0,640.0,four,184.80,155.32,227.84,198.36
IMG_20191208_111548.jpg,640.0,640.0,four,286.08,315.32,330.53,359.77
IMG_20191208_111548.jpg,640.0,640.0,four,420.35,172.05,461.75,213.45
IMG_20191208_111548.jpg,640.0,640.0,three,288.19,123.98,319.30,155.09
IMG_20191208_111548.jpg,640.0,640.0,three,238.36,305.85,278.36,345.85
IMG_20191208_111548.jpg,640.0,640.0,three,323.74,300.00,355.32,331.58
IMG_20191208_111548.jpg,640.0,640.0,three,349.47,345.15,385.50,381.17
IMG_20191208_111548.jpg,640.0,640.0,three,427.13,404.68,460.35,437.89
IMG_20191208_111548.jpg,640.0,640.0,two,160.00,186.67,207.49,234.15
IMG_20191208_111548.jpg,640.0,640.0,two,251.93,128.54,291.93,168.54
IMG_20191208_111548.jpg,640.0,640.0,two,549.24,366.55,587.84,405.15
IMG_20191208_111548.jpg,640.0,640.0,one,158.36,228.54,200.70,270.88
IMG_20191208_111548.jpg,640.0,640.0,one,218.95,125.96,259.65,166.67
IMG_20191208_111548.jpg,640.0,640.0,one,301.05,152.28,333.57,184.80
IMG_20191208_111548.jpg,640.0,640.0,one,400.00,125.61,432.28,157.89
IMG_20191209_100131.jpg,640.0,640.0,two,322.34,282.22,373.33,333.22
IMG_20191209_100131.jpg,640.0,640.0,two,502.46,334.74,552.75,385.03
IMG_20191209_100131.jpg,640.0,640.0,six,225.97,146.43,267.13,187.60
IMG_20191209_100131.jpg,640.0,640.0,five,249.36,261.05,298.25,309.94
IMG_20191209_100131.jpg,640.0,640.0,five,243.04,322.34,285.38,364.68
IMG_20191209_095730.jpg,640.0,640.0,six,211.70,268.30,241.64,298.25
IMG_20191209_095730.jpg,640.0,640.0,six,302.46,349.47,335.21,382.22
IMG_20191209_095730.jpg,640.0,640.0,four,355.56,379.65,404.68,428.77
IMG_20191209_095730.jpg,640.0,640.0,four,205.38,186.55,259.18,240.35
IMG_20191209_095730.jpg,640.0,640.0,three,219.65,345.26,265.73,391.34
IMG_20191209_095730.jpg,640.0,640.0,three,471.81,212.40,526.55,267.13
IMG_20191209_095730.jpg,640.0,640.0,two,279.77,414.39,325.85,460.47
IMG_20191209_095730.jpg,640.0,640.0,two,265.03,353.45,308.77,397.19
IMG_20191209_095730.jpg,640.0,640.0,one,366.32,272.75,403.04,309.47
IMG_20191209_100150.jpg,640.0,640.0,one,292.63,245.38,336.61,289.36
IMG_20191209_100150.jpg,640.0,640.0,four,370.53,211.93,413.80,255.20
IMG_20191209_100150.jpg,640.0,640.0,four,357.19,322.22,403.98,369.01
IMG_20191209_100150.jpg,640.0,640.0,five,417.31,198.60,458.48,239.77
IMG_20191209_100150.jpg,640.0,640.0,five,474.15,205.38,517.19,248.42
IMG_20191209_100150.jpg,640.0,640.0,five,345.73,288.54,386.20,329.01
IMG_20191208_111816.jpg,640.0,640.0,six,202.34,185.97,244.44,228.07
IMG_20191208_111816.jpg,640.0,640.0,four,235.32,400.82,283.74,449.24
IMG_20191208_111816.jpg,640.0,640.0,four,288.19,342.46,334.97,389.24
IMG_20191208_111816.jpg,640.0,640.0,four,270.18,170.41,319.30,219.53
IMG_20191208_111816.jpg,640.0,640.0,three,516.96,173.92,556.96,213.92
IMG_20191208_111816.jpg,640.0,640.0,two,328.19,294.15,383.39,349.36
IMG_20191208_112342.jpg,640.0,640.0,six,286.78,347.37,318.36,378.95
IMG_20191208_112342.jpg,640.0,640.0,six,180.35,437.89,213.57,471.11
IMG_20191208_112342.jpg,640.0,640.0,six,140.35,217.31,174.27,251.23
IMG_20191208_112342.jpg,640.0,640.0,six,477.66,202.57,517.66,242.57
IMG_20191208_112342.jpg,640.0,640.0,six,164.44,251.58,193.92,281.05
IMG_20191208_112342.jpg,640.0,640.0,five,323.04,343.63,356.96,377.54
IMG_20191208_112342.jpg,640.0,640.0,five,319.30,382.92,347.84,411.46
IMG_20191208_112342.jpg,640.0,640.0,five,239.30,211.58,272.51,244.80
IMG_20191208_112342.jpg,640.0,640.0,four,212.87,130.18,254.97,172.28
IMG_20191208_112342.jpg,640.0,640.0,four,420.35,192.05,448.89,220.58
IMG_20191208_112342.jpg,640.0,640.0,four,294.27,184.09,336.61,226.43
IMG_20191208_112342.jpg,640.0,640.0,four,498.01,240.23,539.42,281.64
IMG_20191208_112342.jpg,640.0,640.0,four,119.30,361.40,153.22,395.32
IMG_20191208_112342.jpg,640.0,640.0,three,332.87,219.65,371.93,258.71
IMG_20191208_112342.jpg,640.0,640.0,three,581.75,342.92,614.27,375.44
IMG_20191208_112342.jpg,640.0,640.0,three,460.35,253.80,496.61,290.06
IMG_20191208_112342.jpg,640.0,640.0,two,296.61,462.10,335.91,501.40
IMG_20191208_112342.jpg,640.0,640.0,two,512.28,361.75,542.46,391.93
IMG_20191208_112342.jpg,640.0,640.0,two,597.66,254.97,631.58,288.89
IMG_20191208_112342.jpg,640.0,640.0,two,370.53,214.27,405.15,248.89
IMG_20191208_112342.jpg,640.0,640.0,one,409.82,231.34,442.11,263.63
IMG_20191208_112342.jpg,640.0,640.0,one,356.96,290.41,396.96,330.41
IMG_20191208_112342.jpg,640.0,640.0,one,351.58,324.68,392.28,365.38
IMG_20191208_112342.jpg,640.0,640.0,one,200.70,260.94,242.34,302.57
IMG_20191208_112205.jpg,640.0,640.0,six,202.34,190.06,240.00,227.72
IMG_20191208_112205.jpg,640.0,640.0,five,344.80,260.58,378.71,294.50
IMG_20191208_112205.jpg,640.0,640.0,five,341.75,374.85,387.84,420.94
IMG_20191208_112205.jpg,640.0,640.0,four,55.91,138.25,99.65,181.99
IMG_20191208_112205.jpg,640.0,640.0,four,331.23,226.67,371.93,267.37
IMG_20191208_112205.jpg,640.0,640.0,three,403.04,288.65,434.62,320.23
IMG_20191208_112205.jpg,640.0,640.0,one,464.80,328.54,508.54,372.28
IMG_20191209_100026.jpg,640.0,640.0,three,211.70,150.41,261.99,200.70
IMG_20191209_100026.jpg,640.0,640.0,four,252.87,171.70,296.84,215.67
IMG_20191209_100026.jpg,640.0,640.0,five,212.40,286.55,262.69,336.84
IMG_20191209_100026.jpg,640.0,640.0,six,367.72,377.08,413.10,422.46
IMG_20191208_112530.jpg,640.0,640.0,six,331.23,105.61,367.49,141.87
IMG_20191208_112530.jpg,640.0,640.0,two,80.70,181.75,125.38,226.43
IMG_20191208_112530.jpg,640.0,640.0,two,313.22,149.01,350.88,186.67
IMG_20191208_112530.jpg,640.0,640.0,three,403.04,276.14,442.10,315.20
IMG_20191208_112530.jpg,640.0,640.0,three,170.53,205.96,214.27,249.71
IMG_20191208_112530.jpg,640.0,640.0,four,382.69,309.36,423.39,350.06
IMG_20191209_095453.jpg,640.0,640.0,one,252.16,419.65,291.23,458.71
IMG_20191209_095453.jpg,640.0,640.0,one,131.70,368.07,167.72,404.09
IMG_20191209_095453.jpg,640.0,640.0,two,174.97,338.60,223.16,386.78
IMG_20191209_095453.jpg,640.0,640.0,two,289.12,189.01,321.64,221.52
IMG_20191209_095453.jpg,640.0,640.0,two,327.95,283.98,362.81,318.83
IMG_20191209_095453.jpg,640.0,640.0,two,390.41,366.67,423.63,399.88
IMG_20191209_095453.jpg,640.0,640.0,two,566.78,338.13,602.34,373.68
IMG_20191209_095453.jpg,640.0,640.0,four,206.08,197.43,240.23,231.58
IMG_20191209_095453.jpg,640.0,640.0,four,393.22,236.02,428.07,270.88
IMG_20191209_095453.jpg,640.0,640.0,four,381.29,449.24,413.80,481.75
IMG_20191209_095453.jpg,640.0,640.0,five,233.68,350.18,265.03,381.52
IMG_20191209_095453.jpg,640.0,640.0,six,205.38,230.53,237.89,263.04
IMG_20191209_100225.jpg,640.0,640.0,one,276.96,206.67,323.04,252.75
IMG_20191209_100225.jpg,640.0,640.0,two,170.76,355.32,228.07,412.63
IMG_20191209_100225.jpg,640.0,640.0,three,265.03,301.99,310.41,347.37
IMG_20191209_100225.jpg,640.0,640.0,three,241.64,335.09,290.53,383.98
IMG_20191209_100225.jpg,640.0,640.0,five,323.74,326.90,376.84,380.00
IMG_20191209_100225.jpg,640.0,640.0,four,168.42,223.98,218.95,274.50
IMG_20191209_100701.jpg,640.0,640.0,two,305.96,252.05,344.33,290.41
IMG_20191209_100701.jpg,640.0,640.0,five,398.13,281.52,437.19,320.58
IMG_20191209_100701.jpg,640.0,640.0,five,276.26,367.95,325.15,416.84
IMG_20191209_100701.jpg,640.0,640.0,three,298.95,323.98,346.43,371.46
IMG_20191208_111858.jpg,640.0,640.0,six,307.84,231.11,351.58,274.85
IMG_20191208_111858.jpg,640.0,640.0,five,262.69,210.06,304.09,251.46
IMG_20191208_111858.jpg,640.0,640.0,five,227.60,211.11,260.82,244.33
IMG_20191208_111858.jpg,640.0,640.0,five,171.23,286.20,218.95,333.92
IMG_20191208_111858.jpg,640.0,640.0,four,387.60,315.79,426.43,354.62
IMG_20191208_111858.jpg,640.0,640.0,two,333.57,204.56,376.61,247.60
IMG_20191208_111858.jpg,640.0,640.0,three,381.75,287.72,420.35,326.32
IMG_20191208_111858.jpg,640.0,640.0,one,504.09,356.14,558.83,410.88
IMG_20191208_111858.jpg,640.0,640.0,three,533.57,128.66,581.75,176.84
IMG_20191209_095545.jpg,640.0,640.0,five,211.70,398.71,246.55,433.57
IMG_20191209_095545.jpg,640.0,640.0,five,344.33,226.67,378.95,261.29
IMG_20191209_095545.jpg,640.0,640.0,five,392.51,235.32,429.47,272.28
IMG_20191209_095545.jpg,640.0,640.0,four,452.87,397.43,486.78,431.34
IMG_20191209_095545.jpg,640.0,640.0,four,247.95,194.74,282.57,229.36
IMG_20191209_095545.jpg,640.0,640.0,four,3.27,411.93,42.34,450.99
IMG_20191208_112438.jpg,640.0,640.0,five,160.00,113.92,194.62,148.54
IMG_20191208_112438.jpg,640.0,640.0,five,262.69,311.23,294.27,342.81
IMG_20191208_112438.jpg,640.0,640.0,three,387.13,129.47,418.71,161.05
IMG_20191208_112438.jpg,640.0,640.0,three,384.80,228.89,411.23,255.32
IMG_20191208_112438.jpg,640.0,640.0,two,262.69,237.78,298.71,273.80
IMG_20191208_112322.jpg,640.0,640.0,six,273.92,400.23,310.18,436.49
IMG_20191208_112322.jpg,640.0,640.0,six,144.80,330.53,188.54,374.27
IMG_20191208_112322.jpg,640.0,640.0,six,259.65,341.87,298.01,380.23
IMG_20191208_112322.jpg,640.0,640.0,six,418.01,292.63,452.87,327.49
IMG_20191208_112322.jpg,640.0,640.0,five,312.51,288.19,343.39,319.06
